user,entityId,entityType,eventType
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,758739,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,761259,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,764847,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,763606,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,763598,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,763586,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,763591,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,761551,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,765693,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,765296,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,764945,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,762507,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,762929,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,765020,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,764536,product,impression
L2KLtWNpz-ZgwilWCPZEfaT7QUDCU3FV,762320,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,581491,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,581693,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,581005,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,581902,product,impression
icNtprUyslPLl6mEf3C6IU6hxQu5TKRl,734390,product,click
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,580281,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,580266,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,580237,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,580223,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,580149,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,580038,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,580030,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,580027,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,579987,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,579983,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,595163,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,595071,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,595061,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594944,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594914,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594910,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594884,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594835,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594802,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594796,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594783,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594769,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594760,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594745,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594725,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594664,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594603,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594496,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594489,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594383,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594322,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594126,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594098,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594064,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594032,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594007,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593999,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593767,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593654,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593652,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593549,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593544,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593517,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593494,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593436,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593418,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593408,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593336,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593261,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593251,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593210,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593205,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,593129,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,592876,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,592871,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,592869,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,592846,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,592758,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,592647,product,impression
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,592533,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,767675,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,767792,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,767180,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,767356,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,768461,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,766683,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,768025,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,747042,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,767057,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,768552,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,764512,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,767486,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,766842,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,766210,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,670296,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,669740,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,667640,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,665159,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,665144,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,665136,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,661912,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,661704,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,719911,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,719513,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,718444,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,717534,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,683469,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,683263,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,695943,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,695928,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,695730,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,692101,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,691867,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,700794,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,699047,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,696735,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,696505,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,678072,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,674838,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,674807,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,659755,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,659746,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,659522,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,656213,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,656167,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,680817,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,679813,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,679695,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,679006,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,678919,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,678809,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,551318,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,550715,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,549276,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,567717,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,567558,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,566828,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,566575,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,566548,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,565977,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,562485,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,588631,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,587768,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,587543,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,587202,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,586816,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,586129,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,585607,product,impression
IagT2nCd3XsS-z2NpwqCG84TYJBQePfm,585528,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,538901,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,711633,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,608163,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,593982,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,593465,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,592259,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,590574,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,495031,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,486579,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,471290,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,408669,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,390574,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,363345,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,739178,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,581686,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,753382,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,486566,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,582806,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,592356,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,747207,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,766461,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,767271,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,765752,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,764643,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,765905,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,765770,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,760039,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,763348,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,762554,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,764973,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,763547,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,755325,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,763822,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,764141,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,763990,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,765868,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,759085,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,758739,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,761259,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,765693,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,765296,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,764945,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,762507,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,762929,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,765020,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,764536,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,762320,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,762000,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,764845,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,765147,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,766195,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,766392,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,758321,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,756640,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,762764,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,764480,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,761698,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,757822,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,760966,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,742911,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,763738,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,762730,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,762976,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,764691,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,761304,product,impression
FbLrE1lAx-33F3TWv6pDBI5cXdxXaMUR,752882,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,526021,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,750969,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,552815,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,659519,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,540434,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,746038,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,753882,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,638443,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,497296,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,707497,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,571869,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,750348,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,745034,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,650408,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,500648,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,734061,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,454685,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,751717,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,761516,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,579830,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,724787,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,432112,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,671890,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,613611,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,502551,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,684802,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,720046,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,667709,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,653029,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,601526,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,495586,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,657261,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,521112,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,488735,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,580211,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,337574,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,706130,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,506710,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,332458,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,663160,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,768498,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,628775,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,567182,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,596809,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,581231,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,647662,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,683143,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,726024,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,359789,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,747440,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,741894,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,760527,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,758946,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,399928,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,750476,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,761770,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,308470,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,192173,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,327113,product,impression
_a0HwmKK4z0VHSjDl0Wd0oFFvg8R4JV3,316098,product,impression
icNtprUyslPLl6mEf3C6IU6hxQu5TKRl,746051,product,click
vuo6ZNRgpCM1Db-yUW4BwnjxmjDUzMVw,613544,product,click
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,765770,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,763822,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,765296,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,756640,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,761698,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,752882,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,761857,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,761610,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,760854,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,760710,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,760903,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,734752,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,731517,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,756863,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,759419,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,758822,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,755660,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,755327,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,715467,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,750116,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,757732,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,755169,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,755875,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,755922,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,758267,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,751642,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,749888,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,750968,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,749496,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,746701,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,738402,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,743902,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,713185,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,736389,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,729260,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,742961,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,734399,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,736803,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,736813,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,729874,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,726840,product,impression
F26D6y6ONsDJsqjthedCTH-9Ou_EwYU1,732033,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,527246,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,622852,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,569739,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,750438,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,620612,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,432613,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,518647,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,593229,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,576687,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,406451,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,592192,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,682893,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,607795,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,657957,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,681736,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,623649,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,705560,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,595834,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,534359,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,493974,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,558632,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,689172,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,488211,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,687974,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,689321,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,429444,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,708811,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,493770,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,412716,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,639169,product,impression
6B5QKuH8bQKTGe0mAGh6rnGIwc1t72D9,723674,product,impression
